Individual,Species,Temperature,Direction,Day,Date,Photo.low.pre,Photo.mean.pre,Photo.high.pre,Photo.low.post,Photo.mean.post,Photo.high.post,Resp.low,Resp.mean,Resp.high
MOCE31UE,MOCE,31,up,15,10/14/18,0.35739982,0.643374692,0.937529682,2.128703119,2.375441381,2.625729576,12.70251383,12.82062794,13.01378357
MOCE31UE,MOCE,31,up,28,10/27/18,2.571741689,2.894749316,3.232500528,2.961306383,3.310984573,3.671606002,13.54757352,13.70602044,13.93371526
MOCE31UE,MOCE,31,up,36,11/4/18,4.220582139,4.783150308,5.392166842,4.015375993,4.566711525,5.154714917,11.22317439,11.6263704,12.11245273
MOCE31UE,MOCE,31,up,43,11/11/18,6.954033862,7.759976639,8.571048954,5.334567181,5.955439905,6.584578446,11.16285223,11.35970951,11.61935476
MOCE31UE,MOCE,31,up,50,11/18/18,5.934061981,6.606878408,7.28594692,5.049059617,5.625022645,6.200591995,7.610071829,7.746137803,7.96980533
MOCE31UE,MOCE,31,up,57,11/25/18,7.807382886,8.710017072,9.619168729,7.325113196,8.170169282,9.022942531,9.504692987,9.660203124,9.876719616
MOCE31UE,MOCE,31,up,79,12/17/18,10.68937206,11.91348987,13.15803608,11.25763357,12.54568798,13.83939829,11.05294596,11.20112325,11.39521236
MOCE31UE,MOCE,31,up,99,1/6/19,12.9881183,14.47719123,16.00306885,11.35138851,12.66420347,13.97599004,11.88785509,12.16286107,12.47480902
MOCE31UE,MOCE,31,up,107,1/14/19,14.25551269,15.92028256,17.65400892,13.10861107,14.61129678,16.12511445,10.51542158,10.72570999,10.98628511
MOCE31UE,MOCE,31,up,114,1/21/19,16.03218113,17.83326215,19.63462733,14.48107253,16.10705358,17.74012412,11.26844232,11.43639725,11.65534775
MOCE31UE,MOCE,31,up,123,1/30/19,14.15453608,15.78312396,17.42786008,13.09634115,14.63467407,16.17255996,9.558184456,10.03180481,10.52811648
MOCE31UE,MOCE,31,up,129,2/5/19,13.29567518,14.85718553,16.4678177,12.72286322,14.25044397,15.81348818,11.50637895,12.35462273,13.20967112
MOCE31UE,MOCE,31,up,135,2/11/19,12.19352465,13.60130846,15.00686113,11.59832304,12.94376543,14.28561183,9.341317851,9.57427851,9.853332359
MOCE31UE,MOCE,31,up,142,2/18/19,15.58233906,17.33104752,19.07093639,14.80575096,16.49087794,18.1725035,11.70635422,11.89008822,12.15122599
MOCE31UE,MOCE,31,up,151,2/27/19,13.52569867,15.05069051,16.58747064,12.31677137,13.72514509,15.13298645,10.24714488,10.46604781,10.72987223
MOCE31UE,MOCE,31,up,157,3/5/19,14.36657002,15.99457402,17.62860961,13.40270061,14.94668305,16.49151012,11.09163821,11.26134287,11.49153141
MOCE31UE,MOCE,31,up,171,3/19/19,17.44096375,19.42566622,21.44244828,17.33481842,19.32408649,21.34985207,13.09994458,13.4109834,13.77506867
MOCE31UE,MOCE,31,up,185,4/2/19,14.62871481,16.27496738,17.95321716,14.40595932,16.04448921,17.70064338,13.11046258,13.42850744,13.8466492
MOCE31UF,MOCE,31,up,0,9/29/18,22.25384578,24.80605638,27.36141797,22.67343868,25.32462117,27.94940349,14.9121165,15.04166976,15.24801841
MOCE31UF,MOCE,31,up,15,10/14/18,6.209139531,6.904528308,7.612205959,8.290203899,9.215290711,10.13683866,14.76149181,14.90253633,15.12264912
MOCE31UF,MOCE,31,up,28,10/27/18,6.75578521,7.531117129,8.313529412,7.571327791,8.448368534,9.320200277,13.27356238,13.37808278,13.51112389
MOCE31UF,MOCE,31,up,36,11/4/18,8.416315289,9.386952252,10.37459025,8.017830315,8.947821086,9.880990181,14.12393914,14.3800718,14.75717628
MOCE31UF,MOCE,31,up,43,11/11/18,8.549217328,9.52604049,10.52097864,6.849775826,7.640325092,8.444689016,12.85728521,13.02748024,13.28675823
MOCE31UF,MOCE,31,up,57,11/25/18,6.061107171,6.759146606,7.472933412,7.119371752,7.939105367,8.764292679,11.50650051,11.69333466,11.93244429
MOCE31UF,MOCE,31,up,79,12/17/18,10.79823326,12.04335446,13.2937226,9.775458193,10.91266065,12.05864569,9.906531071,10.07242319,10.27623888
MOCE31UF,MOCE,31,up,99,1/6/19,11.46462467,12.7882557,14.10317082,11.25940985,12.56330007,13.86676287,9.856673887,10.01797963,10.24572684
MOCE31UF,MOCE,31,up,107,1/14/19,15.23513087,16.93456979,18.63792477,14.21727491,15.81961432,17.42430583,10.24136841,10.51726156,10.81355146
MOCE31UF,MOCE,31,up,114,1/21/19,16.60177448,18.52714695,20.4729051,15.27754827,17.04572006,18.82410783,10.46819269,10.73455671,11.02688904
MOCE31UF,MOCE,31,up,123,1/30/19,16.60594988,18.46519106,20.37716149,15.32578086,17.08296554,18.85431974,11.05249188,11.39500063,11.78980404
MOCE31UF,MOCE,31,up,129,2/5/19,15.61901386,17.32935142,19.0345796,16.10127551,17.8783218,19.65494543,12.83028533,13.03770038,13.32141764
MOCE31UF,MOCE,31,up,135,2/11/19,15.89243329,17.72374193,19.58196877,15.09669038,16.86684155,18.62760036,10.09881828,10.35152975,10.64342894
MOCE31UF,MOCE,31,up,142,2/18/19,18.36262963,20.44346404,22.5351673,18.06955236,20.18688295,22.29261809,12.54705156,13.00853404,13.49354699
MOCE31UF,MOCE,31,up,151,2/27/19,17.72947031,19.76416329,21.80398682,16.93981892,18.89800053,20.8395237,11.99234863,12.231732,12.50572388
MOCE31UF,MOCE,31,up,157,3/5/19,18.5384144,20.65157992,22.76813864,18.12714051,20.20409951,22.30265718,12.66536754,12.83062478,13.06266017
MOCE31UF,MOCE,31,up,171,3/19/19,18.13950362,20.23275215,22.31335679,18.07617568,20.15598852,22.26558258,12.80959447,13.21852619,13.64349268
MOCE31UF,MOCE,31,up,185,4/2/19,20.11969758,22.36399268,24.64181588,19.50408409,21.71705042,23.92588007,12.93393886,13.24440725,13.64402457
MOCE31UG,MOCE,31,up,0,9/29/18,17.89813947,19.97866835,22.06002723,18.19512641,20.33876919,22.47917656,12.28575506,12.38488644,12.54255908
MOCE31UG,MOCE,31,up,15,10/14/18,8.916532589,9.932811499,10.95779606,9.445299603,10.52408947,11.60524799,17.25196729,17.39874933,17.62360902
MOCE31UG,MOCE,31,up,29,10/28/18,11.47254645,12.75769387,14.03962575,11.75252525,13.07178888,14.39328776,16.06050891,16.2181888,16.43783542
MOCE31UG,MOCE,31,up,36,11/4/18,9.426008151,10.50695308,11.59508649,8.54397196,9.524357134,10.5093406,12.47834022,12.76568759,13.17977277
MOCE31UG,MOCE,31,up,43,11/11/18,12.79851538,14.26362542,15.72726153,11.14994376,12.43739557,13.7283948,14.27809648,14.45400692,14.73086692
MOCE31UG,MOCE,31,up,57,11/25/18,8.387378065,9.371458229,10.37081432,8.693070399,9.680003791,10.66563775,11.17923707,11.34900058,11.58130682
MOCE31UG,MOCE,31,up,79,12/17/18,11.01528739,12.31182317,13.63329211,10.59702111,11.823992,13.03314743,10.04378701,10.21725858,10.44510105
MOCE31UG,MOCE,31,up,99,1/6/19,12.63273664,14.09381938,15.55515542,11.58186862,12.92330271,14.26445155,12.16008796,12.30623044,12.49352921
MOCE31UG,MOCE,31,up,107,1/14/19,12.44725749,13.86931997,15.30151457,11.2168894,12.50527671,13.80987995,8.990829096,9.227048344,9.496935183
MOCE31UG,MOCE,31,up,114,1/21/19,14.14102027,15.77585823,17.41264148,12.80156846,14.28232848,15.77983178,9.403146292,9.745267854,10.10146229
MOCE31UG,MOCE,31,up,123,1/30/19,16.43710516,18.28132529,20.18144606,15.311182,17.09101235,18.89131111,10.75531585,11.18336872,11.64720593
MOCE31UG,MOCE,31,up,129,2/5/19,14.82154224,16.45696821,18.10990814,14.71026718,16.35216946,17.99067419,12.07484031,12.29715426,12.58372592
MOCE31UG,MOCE,31,up,135,2/11/19,16.6152572,18.53384549,20.45015584,15.54059468,17.34654563,19.17331243,10.70479042,10.90031751,11.1463178
MOCE31UG,MOCE,31,up,142,2/18/19,18.37758629,20.45728873,22.54938071,17.88157168,19.91759596,21.99621287,12.48608275,12.76014102,13.08122298
MOCE31UG,MOCE,31,up,151,2/27/19,17.67382361,19.70028192,21.71596954,16.45723554,18.36261664,20.25078545,12.06558925,12.26095489,12.53073729
MOCE31UG,MOCE,31,up,157,3/5/19,17.79166686,19.8419096,21.88142523,17.14147132,19.13465998,21.11398721,11.87453605,12.047986,12.29034542
MOCE31UG,MOCE,31,up,171,3/19/19,18.35899928,20.46224254,22.55968026,18.59588981,20.72134986,22.84603073,13.12724203,13.40328024,13.78110292
MOCE31UG,MOCE,31,up,185,4/2/19,17.79058532,19.77245838,21.75699084,17.86184009,19.86081598,21.85989492,11.87274373,12.18598248,12.61231826
MOCE31UH,MOCE,31,up,0,9/29/18,12.60455805,14.03963003,15.47367259,12.54816313,13.98359718,15.41698055,11.29635427,11.37830274,11.50849079
MOCE31UH,MOCE,31,up,15,10/14/18,10.04540474,11.19550209,12.3455441,11.60047348,12.93008206,14.2602429,20.58024934,20.67962461,20.83725736
MOCE31UH,MOCE,31,up,29,10/28/18,10.85965762,12.11024023,13.35992918,11.55557553,12.89589715,14.23472053,14.04144613,14.26545916,14.54242317
MOCE31UH,MOCE,31,up,36,11/4/18,9.292988575,10.31368093,11.34510428,8.526034014,9.475201692,10.42568919,12.17183657,12.33815159,12.59501381
MOCE31UH,MOCE,31,up,43,11/11/18,11.09420565,12.36397553,13.64350902,8.622956838,9.61872151,10.62025759,11.59846636,11.7237805,11.92223662
MOCE31UH,MOCE,31,up,57,11/25/18,14.32198338,15.93394,17.55493987,14.79267943,16.4692907,18.14685562,14.83465126,15.02347468,15.31129151
MOCE31UH,MOCE,31,up,79,12/17/18,23.91665036,26.65448362,29.42354591,23.75704931,26.4736136,29.19651216,19.19876535,19.37165523,19.59979772
MOCE31UH,MOCE,31,up,99,1/6/19,18.58732408,20.73508301,22.88505527,17.49641376,19.53720873,21.57314647,13.20350518,13.38522237,13.60793572
MOCE31UH,MOCE,31,up,107,1/14/19,19.82134699,22.05444227,24.31013748,19.10728359,21.30944051,23.50915345,11.29225892,11.45064756,11.6658756
MOCE31UH,MOCE,31,up,114,1/21/19,23.09959514,25.7518564,28.40148011,21.56796213,24.06516503,26.58175174,12.74027745,13.01317725,13.31159456
MOCE31UH,MOCE,31,up,123,1/30/19,23.47758167,26.19944237,28.91140001,22.61852878,25.26195011,27.91269685,13.79852978,14.0302511,14.31057542
MOCE31UH,MOCE,31,up,129,2/5/19,21.09327587,23.4199558,25.75727492,21.10858301,23.48276104,25.85310427,14.13571936,14.29385358,14.56139908
MOCE31UH,MOCE,31,up,135,2/11/19,22.14996777,24.66385652,27.198227,20.62249184,23.02508912,25.41942289,12.23092624,12.38259552,12.5936363
MOCE31UH,MOCE,31,up,142,2/18/19,21.09619931,23.49918079,25.91393796,21.00523142,23.41346396,25.84897006,13.41769788,13.48832773,13.58186374
MOCE31UH,MOCE,31,up,151,2/27/19,22.66173417,25.29004429,27.91574986,21.91312562,24.47968072,27.09896018,14.12333636,14.68754318,15.26550516
MOCE31UH,MOCE,31,up,157,3/5/19,22.4662527,25.04298089,27.62163568,21.64835156,24.16931665,26.68199232,13.62179428,13.80214451,14.04712024
MOCE31UH,MOCE,31,up,171,3/19/19,20.63154145,22.96093495,25.3480209,20.22481685,22.57195153,24.89638506,13.19737691,13.59632906,14.02946545
MOCE31UH,MOCE,31,up,185,4/2/19,21.23155804,23.60500966,25.99809801,20.86158098,23.21017161,25.57615979,15.4522851,15.63704997,15.89421227
ROPS21DA,ROPS,21,down,0,9/3/19,21.72954674,27.01888881,32.51904398,24.02446696,29.96721668,36.13589462,17.32212389,17.46925519,17.65808533
ROPS21DA,ROPS,21,down,3,9/6/19,32.10230641,40.03138169,48.29950691,30.02570134,37.57313059,45.4515169,18.53546309,18.67677333,18.8640153
ROPS21DA,ROPS,21,down,7,9/10/19,27.79777661,34.41001899,41.27056725,27.97249165,34.72514899,41.72481062,19.83080852,20.01684903,20.26727368
ROPS21DA,ROPS,21,down,14,9/17/19,26.46415118,33.15342657,40.11404044,27.05897133,33.97590277,41.18533828,15.82463564,15.96395782,16.13667248
ROPS21DA,ROPS,21,down,21,9/24/19,28.92437026,35.85763509,42.99737608,29.74718742,36.99374846,44.49672939,21.29260865,21.51997863,21.84570933
ROPS21DA,ROPS,21,down,41,10/14/19,16.70481504,20.7509534,24.94139349,23.58049267,29.34333432,35.36677746,18.43616456,18.64771378,18.93156593
ROPS21DA,ROPS,21,down,56,10/29/19,17.26455924,21.3991897,25.68435556,17.09989119,21.24683741,25.56011088,16.5201874,16.70582845,16.97407018
ROPS21DA,ROPS,21,down,68,11/10/19,15.16782873,18.70971291,22.38341687,14.22455786,17.59995727,21.07680028,13.38045219,13.58059165,13.86684307
ROPS21DB,ROPS,21,down,0,9/3/19,68.62319705,85.71591839,103.6492155,68.63971003,86.28721068,104.76531,29.29552443,29.48376524,29.73440831
ROPS21DB,ROPS,21,down,3,9/6/19,66.21303177,82.41063859,99.23792118,59.8672727,75.00916252,90.85517937,30.77928936,30.95009559,31.18602183
ROPS21DB,ROPS,21,down,7,9/10/19,66.20847382,82.36325555,99.12358712,60.6098261,75.83239592,91.74247903,30.41614752,30.62846772,30.93183913
ROPS21DB,ROPS,21,down,14,9/17/19,67.02055831,83.87750771,101.5441531,59.39183208,74.78657626,90.92692235,30.44363202,30.5986985,30.7817089
ROPS21DB,ROPS,21,down,21,9/24/19,66.71505789,83.12567421,100.0913819,62.68946603,78.53608855,95.010392,35.27440074,35.51910041,35.86801615
ROPS21DB,ROPS,21,down,41,10/14/19,60.56357759,75.3183058,90.61804446,58.13883959,72.69398244,87.90826604,36.99947912,37.31973348,37.68302919
ROPS21DB,ROPS,21,down,56,10/29/19,44.13891556,54.88560632,66.07070272,43.34340655,54.14194441,65.33422335,33.10429546,33.33969129,33.64104182
ROPS21DB,ROPS,21,down,68,11/10/19,32.63722641,40.46554739,48.51897841,35.47998451,44.13069086,53.07330138,24.13658968,24.3808535,24.72813793
ROPS21DC,ROPS,21,down,0,9/3/19,48.19037915,60.0360863,72.39036022,47.93271706,60.00817061,72.60346519,34.34537454,34.55874978,34.84419316
ROPS21DC,ROPS,21,down,3,9/6/19,48.58659433,60.56538888,72.97544145,40.55839091,50.32324471,60.45993428,27.85392893,28.03813366,28.30765239
ROPS21DC,ROPS,21,down,7,9/10/19,47.63630598,59.09337278,70.96916957,45.96636373,57.30003849,69.13199085,28.74754347,28.94402499,29.22866195
ROPS21DC,ROPS,21,down,14,9/17/19,39.34169723,49.20012356,59.5052884,39.13188201,49.15741012,59.64730947,28.45322478,28.58414571,28.7372047
ROPS21DC,ROPS,21,down,21,9/24/19,40.86872562,50.75053942,60.93548991,42.88292873,53.41866623,64.33821741,34.13962972,34.39711499,34.77064941
ROPS21DC,ROPS,21,down,41,10/14/19,24.28878341,30.20124568,36.31621555,27.40703868,34.15372806,41.17887457,24.33422362,24.57040749,24.89348178
ROPS21DC,ROPS,21,down,56,10/29/19,19.25207367,23.88298064,28.70708083,21.6115536,26.85189444,32.27796684,28.9710418,29.21447528,29.51297236
ROPS21DC,ROPS,21,down,68,11/10/19,10.38900062,12.87157231,15.43400028,10.88990409,13.50818577,16.22873002,13.2056071,13.45194742,13.8020065
ROPS21DD,ROPS,21,down,0,9/3/19,30.14011241,37.50121656,45.06901322,27.94213186,34.84210071,41.96507832,17.97746828,18.19253936,18.49792104
ROPS21DD,ROPS,21,down,3,9/6/19,33.65658371,41.96207522,50.62403162,31.30523802,39.17408964,47.37144252,20.76860655,20.95710582,21.2229985
ROPS21DD,ROPS,21,down,7,9/10/19,31.89804827,39.56999653,47.5572598,31.04786829,38.64686521,46.53435051,20.66634963,20.87373222,21.17458206
ROPS21DD,ROPS,21,down,14,9/17/19,32.17421149,40.30016452,48.78378176,31.71339106,39.84059637,48.36742977,18.90216467,19.04040367,19.21593498
ROPS21DD,ROPS,21,down,22,9/25/19,34.87406979,43.30917718,52.03831919,36.64724789,45.6410346,54.97390308,25.33440358,25.54166918,25.7853646
ROPS21DD,ROPS,21,down,41,10/14/19,21.45507481,26.71164531,32.13362314,22.59978646,28.14665199,33.91565525,18.78085807,19.01493268,19.3505258
ROPS21DD,ROPS,21,down,57,10/30/19,15.44711881,19.08084184,22.84071308,17.55069511,21.73081456,26.03694568,20.00819657,20.23380117,20.52975473
ROPS21UA,ROPS,21,up,0,5/7/19,72.61755395,89.8785612,107.6601404,74.85312802,93.39049924,112.7186872,28.91014614,29.12797744,29.46386036
ROPS21UA,ROPS,21,up,7,5/14/19,58.22880168,71.56138723,85.2766695,63.26228965,78.28809247,93.78099401,39.02793306,39.27904242,39.65936217
ROPS21UA,ROPS,21,up,23,5/30/19,54.47636178,67.27064236,80.68388927,54.4392601,67.27152534,80.93266888,22.63255144,26.03135351,29.53182539
ROPS21UA,ROPS,21,up,27,6/3/19,45.77251949,56.75925348,68.11978111,47.64219366,59.3561987,71.53887524,25.49196446,25.7031723,26.01796094
ROPS21UA,ROPS,21,up,49,6/25/19,35.522547,44.01528239,52.81386706,36.10053124,44.87761863,54.00591289,26.53173978,26.74991926,27.04914741
ROPS21UA,ROPS,21,up,56,7/2/19,32.88567697,40.81374412,48.96257323,35.44544899,44.08527926,53.03090141,23.86245999,24.0309059,24.23268449
ROPS21UA,ROPS,21,up,63,7/9/19,31.2953388,38.82225944,46.64924485,33.48347443,41.63300038,50.06778984,26.10455816,26.31361174,26.58236007
ROPS21UA,ROPS,21,up,70,7/16/19,27.10367185,33.75998602,40.69559167,27.71433998,34.63859429,41.88695554,24.30311723,24.50784004,24.75489481
ROPS21UA,ROPS,21,up,77,7/23/19,22.58849516,28.03982457,33.67238089,24.01047284,29.81802637,35.8521859,21.7622975,21.93192237,22.15179385
ROPS21UA,ROPS,21,up,84,7/30/19,23.7581124,29.52528375,35.49566963,25.48287969,31.71803802,38.22016907,20.80444055,20.96624768,21.18027281
ROPS21UA,ROPS,21,up,90,8/5/19,22.72570455,28.22498613,33.9423777,22.77499483,28.41414181,34.2405657,20.33761121,20.49983201,20.69221142
ROPS21UA,ROPS,21,up,108,8/23/19,14.95388019,18.70126537,22.59256211,15.8640489,19.87069354,24.06898724,13.82756811,13.96600682,14.14963382
ROPS21UB,ROPS,21,up,0,5/7/19,66.13330575,81.90493165,98.21169457,63.29169029,78.97725404,95.27844844,29.42269778,29.63943192,29.95596468
ROPS21UB,ROPS,21,up,7,5/14/19,35.98324653,44.30820054,52.89921326,40.09531467,49.46008237,59.12799494,39.91457338,40.17804123,40.56686157
ROPS21UB,ROPS,21,up,23,5/30/19,34.10609527,41.87819617,49.8913575,34.09013057,41.88064668,49.89156427,24.3333877,25.00715284,25.68747824
ROPS21UB,ROPS,21,up,27,6/3/19,31.10941005,38.58568856,46.32130127,32.62015709,40.58940177,48.85550857,24.62690647,24.82201878,25.10294154
ROPS21UB,ROPS,21,up,49,6/25/19,26.08126276,32.29188707,38.7273921,27.27884053,33.84157018,40.61136243,23.02004034,23.22188304,23.51195621
ROPS21UB,ROPS,21,up,56,7/2/19,25.78398019,31.88385871,38.22535497,26.45317551,32.81637891,39.38640211,22.39113522,22.55990134,22.78947923
ROPS21UB,ROPS,21,up,63,7/9/19,27.56103605,34.1551998,41.01818433,30.86773851,38.33071361,46.03880384,29.11729946,29.3560608,29.65593638
ROPS21UB,ROPS,21,up,70,7/16/19,22.13194568,27.60242719,33.28016356,24.27728177,30.23268529,36.44002381,28.23747323,28.43564037,28.69014765
ROPS21UB,ROPS,21,up,77,7/23/19,8.407171021,10.42587813,12.56304228,11.75155837,14.56812255,17.49778192,24.16273844,24.34619319,24.578552
ROPS21UC,ROPS,21,up,0,8/9/19,68.89993493,86.31800217,104.5172106,71.15518502,89.66035111,109.1440218,25.12627176,25.28428766,25.49127471
ROPS21UC,ROPS,21,up,10,8/19/19,54.83440809,68.21493943,82.09558581,52.70072317,65.98693494,79.79845705,25.68265332,25.85185225,26.07598693
ROPS21UC,ROPS,21,up,19,8/28/19,42.96616859,53.25763806,63.93123809,43.48622715,54.19516559,65.31308183,19.75690962,19.9192087,20.15068746
ROPS21UC,ROPS,21,up,31,9/9/19,35.77098608,44.61587245,53.81001672,32.79291111,41.08005201,49.7113378,21.40262515,21.56326939,21.79070368
ROPS21UC,ROPS,21,up,42,9/20/19,26.59878854,33.15430201,39.96494359,21.15289234,26.41826816,31.90611875,20.88832404,21.09905396,21.38303798
ROPS21UC,ROPS,21,up,69,10/17/19,24.27019269,30.08419196,36.09257061,27.54461187,34.21059184,41.15020626,18.50340405,18.73215791,19.07228763
ROPS21UC,ROPS,21,up,84,11/1/19,19.96977459,24.8450588,29.90022081,21.67280354,27.00435748,32.559397,14.33268776,14.51670474,14.77811475
ROPS31DA,ROPS,31,down,0,10/23/18,23.37214047,24.38835466,25.39932978,23.08046458,24.09788499,25.10988178,17.71346305,17.84805805,18.00890322
ROPS31DA,ROPS,31,down,3,10/26/18,30.96955499,32.18077022,33.38872705,30.51276445,31.75293328,32.98565617,17.47482833,17.63776586,17.90924535
ROPS31DA,ROPS,31,down,7,10/30/18,25.84318777,27.00184162,28.14965473,24.42313733,25.54508019,26.66831305,16.08305351,16.21975555,16.39532549
ROPS31DA,ROPS,31,down,14,11/6/18,32.44686927,33.70880996,34.96935314,28.81314945,29.97974114,31.13269137,18.93982313,19.18135749,19.47511194
ROPS31DA,ROPS,31,down,21,11/13/18,28.51718555,29.67528331,30.83627414,27.94799956,29.13390572,30.31572112,18.70801629,18.851327,19.0301984
ROPS31DA,ROPS,31,down,28,11/20/18,32.46454827,33.80373209,35.13758236,31.97986404,33.33759698,34.69114532,20.31948632,20.42911324,20.58997128
ROPS31DA,ROPS,31,down,35,11/27/18,29.27492896,30.49412051,31.70925101,27.90196958,29.09711568,30.29079621,20.43399043,20.62347983,20.89742861
ROPS31DA,ROPS,31,down,42,12/4/18,43.45034957,45.33191534,47.2151141,43.41187098,45.40684758,47.39622032,18.46854947,18.63896597,18.85370835
ROPS31DA,ROPS,31,down,47,12/9/18,33.93190816,35.23158117,36.5334658,32.7553855,34.04841375,35.34066931,20.66884089,20.86088152,21.1427753
ROPS31DA,ROPS,31,down,56,12/18/18,26.74603763,27.89113532,29.03717049,22.84586495,23.85798668,24.85955488,16.25453097,16.40741314,16.61330215
ROPS31DA,ROPS,31,down,77,1/8/19,36.1288718,37.55092411,38.98443597,37.27788388,38.79299781,40.31612173,18.46916016,18.77531174,19.26954999
ROPS31DB,ROPS,31,down,0,10/21/18,42.47503584,44.44574735,46.40522266,39.89400073,41.81603857,43.75252991,25.399994,25.5079707,25.62336275
ROPS31DB,ROPS,31,down,3,10/24/18,53.17912965,55.66462519,58.12352805,51.55717762,54.08620682,56.65289351,24.99269303,25.23422983,25.49559741
ROPS31DB,ROPS,31,down,7,10/28/18,42.2298754,43.97525573,45.70532395,40.5571058,42.30834254,44.07219304,25.99696379,26.12404301,26.27190593
ROPS31DB,ROPS,31,down,14,11/4/18,44.00130572,45.96482814,47.92309125,41.41284649,43.3702455,45.33206613,22.60389524,22.96404357,23.39824106
ROPS31DB,ROPS,31,down,21,11/11/18,50.35305084,52.48952447,54.62694976,47.13983078,49.2521102,51.35390094,27.72821236,27.95252497,28.29515251
ROPS31DB,ROPS,31,down,28,11/18/18,44.78683645,46.67754741,48.5957415,41.49983553,43.35088667,45.18544782,27.88354377,28.03525644,28.2332054
ROPS31DB,ROPS,31,down,35,11/25/18,35.42878502,36.91729303,38.42291731,32.50679971,33.925641,35.33954958,24.60420248,24.77681779,25.00063811
ROPS31DB,ROPS,31,down,42,12/2/18,38.62904623,40.19736232,41.784794,37.18967316,38.73453861,40.26445618,25.0431551,25.19610301,25.44447148
ROPS31DB,ROPS,31,down,49,12/9/18,40.56883003,42.14942915,43.71466462,37.79014972,39.31889949,40.84576653,23.34230883,23.54503341,23.84244663
ROPS31DB,ROPS,31,down,58,12/18/18,40.60164843,42.34863362,44.09684966,35.25847433,36.83091053,38.42442136,23.53546369,23.83428759,24.16407952
ROPS31DB,ROPS,31,down,77,1/6/19,26.28877113,27.40276915,28.51641827,24.3205733,25.37177487,26.42484881,22.40997725,22.55239529,22.72781342
ROPS31DC,ROPS,31,down,0,10/23/18,60.33336408,62.93534065,65.52788955,57.81254698,60.48817653,63.15519894,31.90638475,32.07957408,32.31184012
ROPS31DC,ROPS,31,down,3,10/26/18,64.49638888,67.05935454,69.63341897,63.22369221,65.94324128,68.62486381,31.63534002,31.83318492,32.15035251
ROPS31DC,ROPS,31,down,7,10/30/18,45.20625711,47.28109436,49.34972624,46.3301464,48.58225986,50.84789567,25.35841515,25.52809856,25.75612621
ROPS31DC,ROPS,31,down,14,11/6/18,47.76037584,49.66596999,51.5912533,40.15447608,41.81532806,43.49500535,28.95274926,29.25418538,29.62539394
ROPS31DC,ROPS,31,down,21,11/13/18,45.76778928,47.68550886,49.60567874,45.0657017,47.07211968,49.08248021,27.54222902,27.73935643,28.03460737
ROPS31DC,ROPS,31,down,28,11/20/18,38.74095262,40.38162168,42.03395603,36.52101618,38.11066339,39.70184604,31.74563157,31.93972531,32.20395296
ROPS31DC,ROPS,31,down,35,11/27/18,44.70915639,46.65578872,48.60386561,42.14874456,44.04852482,45.95583539,31.63265492,31.83445932,32.15429924
ROPS31DC,ROPS,31,down,42,12/4/18,41.35113622,43.1464372,44.94362959,40.04770657,41.88329423,43.71014417,20.65220566,20.79742552,20.9936941
ROPS31DD,ROPS,31,down,0,10/23/18,44.8627109,46.86000957,48.8560149,40.27901459,42.1313714,43.97427785,28.72045834,28.91362318,29.18335276
ROPS31DD,ROPS,31,down,3,10/26/18,50.57259278,52.60063707,54.60051812,46.75908479,48.72579438,50.68061167,26.99821973,27.18993978,27.51613151
ROPS31DD,ROPS,31,down,7,10/30/18,35.46069397,37.05387998,38.64671312,37.1866232,38.92643998,40.66533766,23.29838165,23.45802002,23.67099407
ROPS31DD,ROPS,31,down,14,11/6/18,45.0241957,46.77929702,48.53622231,36.29820191,37.78681944,39.2580896,27.1566278,27.41041912,27.77285166
ROPS31DD,ROPS,31,down,21,11/13/18,37.06554854,38.60074525,40.13270378,32.30679864,33.6858587,35.06242285,25.00555406,25.2182724,25.53224188
ROPS31DD,ROPS,31,down,28,11/20/18,37.93816268,39.56540501,41.20122202,31.66225636,33.0459306,34.42899823,23.15983713,23.37689968,23.64354827
ROPS31DD,ROPS,31,down,35,11/27/18,41.78082638,43.60195785,45.40969266,36.52190647,38.17540891,39.82743917,22.46229696,22.62632523,22.83943749
ROPS31DD,ROPS,31,down,42,12/4/18,42.35973089,44.18383285,46.00556739,38.39164261,40.11245183,41.81901324,23.22138721,23.3883381,23.60113253
ROPS31DD,ROPS,31,down,47,12/9/18,46.36615292,48.16964192,49.94975448,42.40102821,44.11279539,45.82019578,26.20725628,26.41551715,26.72085109
ROPS31DD,ROPS,31,down,56,12/18/18,36.37035231,37.87003121,39.38353972,31.17953976,32.498415,33.82073812,22.04703278,22.2644095,22.52686506
ROPS31DD,ROPS,31,down,77,1/8/19,31.6090958,33.0464055,34.4842819,28.95100658,30.30481389,31.69160812,19.76191029,20.69227308,21.62499544
ROPS31DD,ROPS,31,down,84,1/15/19,28.49040343,29.67323501,30.8633933,25.45308341,26.51493314,27.57426633,19.29030318,19.50171788,19.81689354
ROPS31UA,ROPS,31,up,0,9/11/18,38.72513256,40.40602908,42.08379734,37.33483329,39.03884026,40.73385338,20.41909735,20.51284813,20.66393325
ROPS31UA,ROPS,31,up,7,9/18/18,25.69218956,26.75714116,27.81437524,24.23886932,25.25700786,26.27073045,26.41027781,26.52425659,26.70479484
ROPS31UA,ROPS,31,up,14,9/25/18,44.09759004,46.06068363,48.00726504,39.99356003,41.86548392,43.73646198,20.24487919,20.3418589,20.49220234
